d_nm,condition_number
1082.3898600863363,17.45978767066613
1083.8072330212754,17.498171064276978
1085.2246059562144,17.51030689812294
1086.6419788911533,17.495744215887676
1088.0593518260923,17.45409825216959
1089.4767247610312,17.385060281930215
1090.8940976959702,17.288406914569258
1092.3114706309093,17.164007566625482
1093.7288435658484,17.01182857719547
1095.1462165007874,16.831932089348005
1096.5635894357265,16.624467409612866
1097.9809623706656,16.389652105497085
1099.3983353056044,16.12773969883567
1100.8157082405435,15.838970670525692
1102.2330811754823,15.523504035917009
1103.6504541104214,15.181328775708474
1105.0678270453604,14.812159295984133
1106.4851999802995,14.4153290374036
1107.9025729152386,13.989714380391046
1109.3199458501776,13.53375010731447
1110.7373187851167,13.045637745223324
1112.1546917200556,12.523888261307327
1113.5720646549946,11.968346556888237
1114.9894375899335,11.381750176948046
1116.4068105248725,10.77160348978655
1117.8241834598116,10.15171885944353
1119.2415563947507,9.542454770063184
1120.6589293296897,8.969018187957765
1122.0763022646288,8.45907821984922
1123.4936751995676,8.053401990126098
1124.9110481345067,7.954653631343052
1126.3284210694458,8.12964602683089
1127.7457940043846,8.377397666603223
1129.1631669393237,8.67513008574988
1130.5805398742627,9.015725385651043
1131.9979128092018,9.39342404163269
1133.4152857441409,9.80242809786065
1134.83265867908,10.236747932904771
1136.2500316140188,10.690267052938307
1137.6674045489578,11.156854317994858
1139.0847774838967,11.6304833252147
1140.5021504188358,12.105344832866246
1141.9195233537748,12.575944940161897
1143.336896288714,13.037185413842064
1144.754269223653,13.484425721175914
1146.171642158592,13.91352880005694
1147.589015093531,14.320894063970425
1149.00638802847,14.70348167585005
1150.423760963409,15.058832036218554
1151.8411338983478,15.385084051234143
1153.258506833287,15.680995329964952
1154.675879768226,15.945967162017274
1156.093252703165,16.180077018246585
1157.510625638104,16.38412140547269
1158.9279985730432,16.559672129447765
1160.3453715079822,16.70914920518592
1161.762744442921,16.83591340078119
1163.1801173778601,16.944379849576652
1164.597490312799,17.04014955416331
1166.014863247738,17.13014453002548
1167.4322361826771,17.222708719184027
1168.8496091176162,17.327591084629514
1170.2669820525552,17.45564780845141
1171.6843549874943,17.617981965207886
1173.1017279224332,17.824106215817917
1174.5191008573722,18.078665651216895
1175.9364737923113,18.376512980381765
1177.3538467272501,18.696811912666366
1178.7712196621892,18.998584183729953
1180.1885925971283,19.222228550776233
1181.6059655320673,19.301812393640464
1183.0233384670064,19.187763334422993
1184.4407114019455,18.869296997394294
1185.8580843368843,18.380824210505
1187.2754572718234,17.78700743181441
1188.6928302067622,17.15794565708096
1190.1102031417013,16.550201529166955
1191.5275760766403,16.00001994048999
1192.9449490115794,15.52565891237317
1194.3623219465185,15.133251790351578
1195.7796948814575,14.822468039833515
1197.1970678163966,14.590550917520956
1198.6144407513355,14.434618754645943
1200.0318136862745,14.3525501961681
1201.4491866212134,14.342807212869582
1202.8665595561524,14.403519346056102
1204.2839324910915,14.531186641616983
1205.7013054260306,14.719417867252876
1207.1186783609696,14.95810224969778
1208.5360512959087,15.233288849899
1209.9534242308478,15.527893404433158
1211.3707971657866,15.823224185222154
1212.7881701007257,16.101169799992388
1214.2055430356645,16.34666839041641
1215.6229159706036,16.549854745762836
1217.0402889055426,16.70724809995043
1218.4576618404817,16.821618125956952
1219.8750347754208,16.900642296955155
1221.2924077103598,16.954870256680206
1222.7097806452987,16.995629619106843
1224.1271535802377,17.033348187980312
1225.5445265151768,17.07649227654057
1226.9618994501157,17.131090480515788
1228.3792723850547,17.200694361112802
1229.7966453199938,17.286607062474477
1231.2140182549329,17.388242583016986
1232.631391189872,17.503524015441094
1234.048764124811,17.62926845117572
1235.4661370597498,17.761533462276212
1236.883509994689,17.89591630281922
1238.3008829296277,18.027805533957686
1239.7182558645668,18.15258877565615
1241.1356287995059,18.265821907031263
1242.553001734445,18.363365580223302
1243.970374669384,18.441495064464878
1245.387747604323,18.49698951918814
1246.8051205392621,18.52720695362426
1248.222493474201,18.530151451964656
1249.63986640914,18.50453981715776
1251.0572393440789,18.44987573033086
1252.474612279018,18.36654097412758
1253.891985213957,18.25591531336756
1255.309358148896,18.120539057617126
1256.7267310838351,17.964333932109348
1258.1441040187742,17.79289454287735
1259.5614769537133,17.61384302555831
1260.9788498886521,17.4371767186838
1262.3962228235912,17.27538568761121
1263.81359575853,17.142842277996575
1265.230968693469,17.053727832604704
1266.6483416284082,17.018187108466126
1268.0657145633472,17.038115142551963
1269.4830874982863,17.105619776902163
1270.9004604332254,17.20572439995325
1272.3178333681642,17.32125253256233
1273.7352063031033,17.436797313961396
1275.1525792380423,17.540605088447833
1276.5699521729812,17.624879488075965
1277.9873251079202,17.685314761704564
1279.4046980428593,17.720366630317226
1280.8220709777984,17.730484257722868
1282.2394439127374,17.717380998031338
1283.6568168476765,17.683364531085086
1285.0741897826153,17.630727981966984
1286.4915627175544,17.56119844435724
1287.9089356524933,17.475440775823692
1289.3263085874323,17.372623032098826
1290.7436815223714,17.250068762207853
1292.1610544573105,17.103053840525337
1293.5784273922495,16.924850667177278
1294.9958003271886,16.707168666236775
1296.4131732621277,16.441157858932847
1297.8305461970665,16.119090645656424
1299.2479191320056,15.736701825179251
1300.6652920669444,15.296056242244738
1302.0826650018835,14.809127989259336
1303.5000379368225,14.304059750788143
1304.9174108717616,13.840620482352854
1306.3347838067007,13.527274199432567
1307.7521567416397,13.429048896979475
1309.1695296765788,13.469241400200845
1310.5869026115176,13.570198753405831
1312.0042755464567,13.701724045003823
1313.4216484813956,13.855687475757058
1314.8390214163346,14.03211174789277
1316.2563943512737,14.233954377131269
1317.6737672862128,14.464732271998688
1319.0911402211518,14.726981389840361
1320.5085131560909,15.020945281048467
1321.9258860910297,15.343425251807869
1323.3432590259688,15.687055435177799
1324.7606319609079,16.040502355453835
1326.178004895847,16.39008364209748
1327.5953778307858,16.72282127525592
1329.0127507657248,17.03002335351176
1330.430123700664,17.309746189705237
